region_code;time;region_name;Electricity demand;subregion
BD;2013-03-08 22:00:00;Bangladesh;6387.036707055025;Southern Asia
BD;2013-03-08 23:00:00;Bangladesh;6927.845033570197;Southern Asia
BD;2013-03-09 00:00:00;Bangladesh;7007.730954397519;Southern Asia
BD;2013-03-09 01:00:00;Bangladesh;7776.630041705736;Southern Asia
BD;2013-03-09 02:00:00;Bangladesh;8319.538712093881;Southern Asia
BD;2013-03-09 03:00:00;Bangladesh;9048.712050809832;Southern Asia
BD;2013-03-09 04:00:00;Bangladesh;9012.876687361517;Southern Asia
BD;2013-03-09 05:00:00;Bangladesh;9040.100209205286;Southern Asia
BD;2013-03-09 06:00:00;Bangladesh;9026.154940443346;Southern Asia
BD;2013-03-09 07:00:00;Bangladesh;9060.448504702277;Southern Asia
BD;2013-03-09 08:00:00;Bangladesh;9122.721649840445;Southern Asia
BD;2013-03-09 09:00:00;Bangladesh;9180.035349913705;Southern Asia
BD;2013-03-09 10:00:00;Bangladesh;8927.757715522835;Southern Asia
BD;2013-03-09 11:00:00;Bangladesh;9066.939495479284;Southern Asia
BD;2013-03-09 12:00:00;Bangladesh;10495.29097426074;Southern Asia
BD;2013-03-09 13:00:00;Bangladesh;10582.158433804569;Southern Asia
BD;2013-03-09 14:00:00;Bangladesh;10312.770444111422;Southern Asia
BD;2013-03-09 15:00:00;Bangladesh;9280.013229305936;Southern Asia
BD;2013-03-09 16:00:00;Bangladesh;8336.454790984473;Southern Asia
BD;2013-03-09 17:00:00;Bangladesh;7375.104410949746;Southern Asia
BD;2013-03-09 18:00:00;Bangladesh;7263.758663190569;Southern Asia
BD;2013-03-09 19:00:00;Bangladesh;6677.349885256518;Southern Asia
BD;2013-03-09 20:00:00;Bangladesh;6194.402470707513;Southern Asia
BD;2013-03-09 21:00:00;Bangladesh;6131.9301922473705;Southern Asia
BD;2013-03-09 22:00:00;Bangladesh;6438.381264379327;Southern Asia
BD;2013-03-09 23:00:00;Bangladesh;7056.256345125624;Southern Asia
BD;2013-03-10 00:00:00;Bangladesh;7007.730954397519;Southern Asia
BD;2013-03-10 01:00:00;Bangladesh;7810.348871580106;Southern Asia
BD;2013-03-10 02:00:00;Bangladesh;8319.538712093881;Southern Asia
BD;2013-03-10 03:00:00;Bangladesh;9078.890732737978;Southern Asia
BD;2013-03-10 04:00:00;Bangladesh;9071.871957709234;Southern Asia
BD;2013-03-10 05:00:00;Bangladesh;9129.618462455188;Southern Asia
BD;2013-03-10 06:00:00;Bangladesh;9115.672654036549;Southern Asia
BD;2013-03-10 07:00:00;Bangladesh;9095.342706867328;Southern Asia
BD;2013-03-10 08:00:00;Bangladesh;9131.022649186298;Southern Asia
BD;2013-03-10 09:00:00;Bangladesh;9214.411481647601;Southern Asia
BD;2013-03-10 10:00:00;Bangladesh;8927.757715522835;Southern Asia
BD;2013-03-10 11:00:00;Bangladesh;9066.939495479284;Southern Asia
BD;2013-03-10 12:00:00;Bangladesh;10495.29097426074;Southern Asia
BD;2013-03-10 13:00:00;Bangladesh;10582.158433804569;Southern Asia
BD;2013-03-10 14:00:00;Bangladesh;10312.770444111422;Southern Asia
BD;2013-03-10 15:00:00;Bangladesh;9260.80792669768;Southern Asia
BD;2013-03-10 16:00:00;Bangladesh;8308.340295930457;Southern Asia
BD;2013-03-10 17:00:00;Bangladesh;7368.359781524154;Southern Asia
BD;2013-03-10 18:00:00;Bangladesh;7165.313948480535;Southern Asia
BD;2013-03-10 19:00:00;Bangladesh;6541.647272039292;Southern Asia
BD;2013-03-10 20:00:00;Bangladesh;6138.338075892713;Southern Asia
BD;2013-03-10 21:00:00;Bangladesh;6147.9385685700445;Southern Asia
BD;2013-03-10 22:00:00;Bangladesh;6503.546429768075;Southern Asia
BD;2013-03-10 23:00:00;Bangladesh;7345.837748843111;Southern Asia
BD;2013-03-11 00:00:00;Bangladesh;7483.851711702665;Southern Asia
BD;2013-03-11 01:00:00;Bangladesh;7995.99617264412;Southern Asia
BD;2013-03-11 02:00:00;Bangladesh;8683.152380423344;Southern Asia
BD;2013-03-11 03:00:00;Bangladesh;9394.919092309205;Southern Asia
BD;2013-03-11 04:00:00;Bangladesh;9526.361115886884;Southern Asia
BD;2013-03-11 05:00:00;Bangladesh;9530.947118516;Southern Asia
BD;2013-03-11 06:00:00;Bangladesh;9517.00131009736;Southern Asia
BD;2013-03-11 07:00:00;Bangladesh;9504.970203647195;Southern Asia
BD;2013-03-11 08:00:00;Bangladesh;9504.970203647195;Southern Asia
BD;2013-03-11 09:00:00;Bangladesh;9934.083624518858;Southern Asia
BD;2013-03-11 10:00:00;Bangladesh;9510.423974248493;Southern Asia
BD;2013-03-11 11:00:00;Bangladesh;9544.77636108763;Southern Asia
BD;2013-03-11 12:00:00;Bangladesh;11136.43443290296;Southern Asia
BD;2013-03-11 13:00:00;Bangladesh;11176.95509581303;Southern Asia
BD;2013-03-11 14:00:00;Bangladesh;11021.831856964596;Southern Asia
BD;2013-03-11 15:00:00;Bangladesh;8930.946546957932;Southern Asia
BD;2013-03-11 16:00:00;Bangladesh;8296.693425050065;Southern Asia
BD;2013-03-11 17:00:00;Bangladesh;7472.466034664647;Southern Asia
BD;2013-03-11 18:00:00;Bangladesh;7165.313948480535;Southern Asia
BD;2013-03-11 19:00:00;Bangladesh;6555.602794278516;Southern Asia
BD;2013-03-11 20:00:00;Bangladesh;6140.794593187104;Southern Asia
BD;2013-03-11 21:00:00;Bangladesh;6181.8549127962915;Southern Asia
BD;2013-03-11 22:00:00;Bangladesh;6624.454894235645;Southern Asia
BD;2013-03-11 23:00:00;Bangladesh;7395.094374398523;Southern Asia
BD;2013-03-12 00:00:00;Bangladesh;7469.704071678555;Southern Asia
BD;2013-03-12 01:00:00;Bangladesh;8035.2783234297085;Southern Asia
BD;2013-03-12 02:00:00;Bangladesh;8754.07838107519;Southern Asia
BD;2013-03-12 03:00:00;Bangladesh;9436.904383500681;Southern Asia
BD;2013-03-12 04:00:00;Bangladesh;9532.276832622629;Southern Asia
BD;2013-03-12 05:00:00;Bangladesh;9530.947118516;Southern Asia
BD;2013-03-12 06:00:00;Bangladesh;9517.00131009736;Southern Asia
BD;2013-03-12 07:00:00;Bangladesh;9504.970203647195;Southern Asia
BD;2013-03-12 08:00:00;Bangladesh;9504.970203647195;Southern Asia
BD;2013-03-12 09:00:00;Bangladesh;9934.083624518858;Southern Asia
BD;2013-03-12 10:00:00;Bangladesh;9506.78668809643;Southern Asia
BD;2013-03-12 11:00:00;Bangladesh;9541.27075117015;Southern Asia
BD;2013-03-12 12:00:00;Bangladesh;11145.748907529758;Southern Asia
BD;2013-03-12 13:00:00;Bangladesh;11176.95509581303;Southern Asia
BD;2013-03-12 14:00:00;Bangladesh;11012.5173823378;Southern Asia
BD;2013-03-12 15:00:00;Bangladesh;8929.83269553095;Southern Asia
BD;2013-03-12 16:00:00;Bangladesh;8102.369523577612;Southern Asia
BD;2013-03-12 17:00:00;Bangladesh;7372.033764331759;Southern Asia
BD;2013-03-12 18:00:00;Bangladesh;7191.249849440206;Southern Asia
BD;2013-03-12 19:00:00;Bangladesh;6555.602794278516;Southern Asia
BD;2013-03-12 20:00:00;Bangladesh;6154.750115426328;Southern Asia
BD;2013-03-12 21:00:00;Bangladesh;6198.2669523299055;Southern Asia
BD;2013-03-12 22:00:00;Bangladesh;6645.238153032125;Southern Asia
BD;2013-03-12 23:00:00;Bangladesh;7396.197432691522;Southern Asia
BD;2013-03-13 00:00:00;Bangladesh;7499.004192500535;Southern Asia
BD;2013-03-13 01:00:00;Bangladesh;8050.635873773244;Southern Asia
BD;2013-03-13 02:00:00;Bangladesh;8803.683624858231;Southern Asia
BD;2013-03-13 03:00:00;Bangladesh;9463.716686939722;Southern Asia
BD;2013-03-13 04:00:00;Bangladesh;9559.08913606167;Southern Asia
BD;2013-03-13 05:00:00;Bangladesh;9548.053156564682;Southern Asia
BD;2013-03-13 06:00:00;Bangladesh;9539.07758634493;Southern Asia
BD;2013-03-13 07:00:00;Bangladesh;9549.771423494678;Southern Asia
BD;2013-03-13 08:00:00;Bangladesh;9581.905821300432;Southern Asia
BD;2013-03-13 09:00:00;Bangladesh;10145.557815889322;Southern Asia
BD;2013-03-13 10:00:00;Bangladesh;9506.78668809643;Southern Asia
BD;2013-03-13 11:00:00;Bangladesh;9544.77636108763;Southern Asia
BD;2013-03-13 12:00:00;Bangladesh;11136.43443290296;Southern Asia
BD;2013-03-13 13:00:00;Bangladesh;11176.95509581303;Southern Asia
BD;2013-03-13 14:00:00;Bangladesh;11012.5173823378;Southern Asia
BD;2013-03-13 15:00:00;Bangladesh;8963.60549107523;Southern Asia
BD;2013-03-13 16:00:00;Bangladesh;8204.038687064882;Southern Asia
BD;2013-03-13 17:00:00;Bangladesh;7527.840208561274;Southern Asia
BD;2013-03-13 18:00:00;Bangladesh;7191.249849440206;Southern Asia
BD;2013-03-13 19:00:00;Bangladesh;6555.602794278516;Southern Asia
BD;2013-03-13 20:00:00;Bangladesh;6154.750115426328;Southern Asia
BD;2013-03-13 21:00:00;Bangladesh;6184.311430090683;Southern Asia
BD;2013-03-13 22:00:00;Bangladesh;6642.781635737735;Southern Asia
BD;2013-03-13 23:00:00;Bangladesh;7393.739836083732;Southern Asia
BD;2013-03-14 00:00:00;Bangladesh;7469.704071678555;Southern Asia
BD;2013-03-14 01:00:00;Bangladesh;8035.2783234297085;Southern Asia
BD;2013-03-14 02:00:00;Bangladesh;8754.07838107519;Southern Asia
BD;2013-03-14 03:00:00;Bangladesh;9463.716686939722;Southern Asia
BD;2013-03-14 04:00:00;Bangladesh;9533.792188633757;Southern Asia
BD;2013-03-14 05:00:00;Bangladesh;9553.02339476357;Southern Asia
BD;2013-03-14 06:00:00;Bangladesh;9561.802529944842;Southern Asia
BD;2013-03-14 07:00:00;Bangladesh;9549.771423494678;Southern Asia
BD;2013-03-14 08:00:00;Bangladesh;9653.976973467808;Southern Asia
BD;2013-03-14 09:00:00;Bangladesh;10185.99968892132;Southern Asia
BD;2013-03-14 10:00:00;Bangladesh;9504.970203647195;Southern Asia
BD;2013-03-14 11:00:00;Bangladesh;9560.582905804833;Southern Asia
BD;2013-03-14 12:00:00;Bangladesh;11263.522506232146;Southern Asia
BD;2013-03-14 13:00:00;Bangladesh;11294.728694515416;Southern Asia
BD;2013-03-14 14:00:00;Bangladesh;11011.467210401313;Southern Asia
BD;2013-03-14 15:00:00;Bangladesh;8800.537426302366;Southern Asia
BD;2013-03-14 16:00:00;Bangladesh;7979.300813343467;Southern Asia
BD;2013-03-14 17:00:00;Bangladesh;7195.777569145817;Southern Asia
BD;2013-03-14 18:00:00;Bangladesh;7213.182577005811;Southern Asia
BD;2013-03-14 19:00:00;Bangladesh;6579.136143613709;Southern Asia
BD;2013-03-14 20:00:00;Bangladesh;6178.283464761521;Southern Asia
BD;2013-03-14 21:00:00;Bangladesh;6198.2669523299055;Southern Asia
BD;2013-03-14 22:00:00;Bangladesh;6645.238153032125;Southern Asia
BD;2013-03-14 23:00:00;Bangladesh;7387.447438972002;Southern Asia
BD;2013-03-15 00:00:00;Bangladesh;7490.254198781016;Southern Asia
BD;2013-03-15 01:00:00;Bangladesh;8050.635873773244;Southern Asia
BD;2013-03-15 02:00:00;Bangladesh;8803.683624858231;Southern Asia
BD;2013-03-15 03:00:00;Bangladesh;9532.892041259625;Southern Asia
BD;2013-03-15 04:00:00;Bangladesh;9716.898785958318;Southern Asia
BD;2013-03-15 05:00:00;Bangladesh;9969.287589629206;Southern Asia
BD;2013-03-15 06:00:00;Bangladesh;9910.870831262944;Southern Asia
BD;2013-03-15 07:00:00;Bangladesh;9898.839724812779;Southern Asia
BD;2013-03-15 08:00:00;Bangladesh;9930.974122618534;Southern Asia
BD;2013-03-15 09:00:00;Bangladesh;10328.988207233355;Southern Asia
BD;2013-03-15 10:00:00;Bangladesh;9578.246948880404;Southern Asia
BD;2013-03-15 11:00:00;Bangladesh;9633.859651038041;Southern Asia
BD;2013-03-15 12:00:00;Bangladesh;11173.422503060594;Southern Asia
BD;2013-03-15 13:00:00;Bangladesh;11161.471265801898;Southern Asia
BD;2013-03-15 14:00:00;Bangladesh;11011.467210401313;Southern Asia
BD;2013-03-15 15:00:00;Bangladesh;8806.763985296804;Southern Asia
BD;2013-03-15 16:00:00;Bangladesh;7979.300813343467;Southern Asia
BD;2013-03-15 17:00:00;Bangladesh;7195.777569145817;Southern Asia
BD;2013-03-15 18:00:00;Bangladesh;7322.07666438089;Southern Asia
BD;2013-03-15 19:00:00;Bangladesh;6713.979083709238;Southern Asia
BD;2013-03-15 20:00:00;Bangladesh;6260.875763934926;Southern Asia
BD;2013-03-15 21:00:00;Bangladesh;6333.241568660021;Southern Asia
BD;2013-03-15 22:00:00;Bangladesh;6923.971377783919;Southern Asia
BD;2013-03-15 23:00:00;Bangladesh;7527.470004065678;Southern Asia
BD;2013-03-16 00:00:00;Bangladesh;7568.5222288243785;Southern Asia
BD;2013-03-16 01:00:00;Bangladesh;8141.606343200476;Southern Asia
BD;2013-03-16 02:00:00;Bangladesh;8577.737459787488;Southern Asia
BD;2013-03-16 03:00:00;Bangladesh;9218.972660068557;Southern Asia
BD;2013-03-16 04:00:00;Bangladesh;9189.926177895162;Southern Asia
BD;2013-03-16 05:00:00;Bangladesh;9174.090491716208;Southern Asia
BD;2013-03-16 06:00:00;Bangladesh;9195.951984597528;Southern Asia
BD;2013-03-16 07:00:00;Bangladesh;9183.920878147364;Southern Asia
BD;2013-03-16 08:00:00;Bangladesh;9211.300900433878;Southern Asia
BD;2013-03-16 09:00:00;Bangladesh;9305.725712392174;Southern Asia
BD;2013-03-16 10:00:00;Bangladesh;9160.21807660865;Southern Asia
BD;2013-03-16 11:00:00;Bangladesh;9320.661251196996;Southern Asia
BD;2013-03-16 12:00:00;Bangladesh;10614.132013913986;Southern Asia
BD;2013-03-16 13:00:00;Bangladesh;10712.03005638781;Southern Asia
BD;2013-03-16 14:00:00;Bangladesh;10313.29283179617;Southern Asia
BD;2013-03-16 15:00:00;Bangladesh;9133.038806614206;Southern Asia
BD;2013-03-16 16:00:00;Bangladesh;7987.6217799871865;Southern Asia
BD;2013-03-16 17:00:00;Bangladesh;7373.874533332453;Southern Asia
BD;2013-03-16 18:00:00;Bangladesh;7295.846650520199;Southern Asia
BD;2013-03-16 19:00:00;Bangladesh;6686.147908422259;Southern Asia
BD;2013-03-16 20:00:00;Bangladesh;6282.167918998675;Southern Asia
BD;2013-03-16 21:00:00;Bangladesh;6327.489907560808;Southern Asia
BD;2013-03-16 22:00:00;Bangladesh;6905.645175938528;Southern Asia
BD;2013-03-16 23:00:00;Bangladesh;7528.824002723769;Southern Asia
BD;2013-03-17 00:00:00;Bangladesh;7568.5222288243785;Southern Asia
BD;2013-03-17 01:00:00;Bangladesh;8093.3702084630995;Southern Asia
BD;2013-03-17 02:00:00;Bangladesh;8610.412593605759;Southern Asia
BD;2013-03-17 03:00:00;Bangladesh;9218.972660068557;Southern Asia
BD;2013-03-17 04:00:00;Bangladesh;9181.627337176107;Southern Asia
BD;2013-03-17 05:00:00;Bangladesh;9129.618462455188;Southern Asia
BD;2013-03-17 06:00:00;Bangladesh;9115.672654036549;Southern Asia
BD;2013-03-17 07:00:00;Bangladesh;9103.641547586383;Southern Asia
BD;2013-03-17 08:00:00;Bangladesh;9175.493599133917;Southern Asia
BD;2013-03-17 09:00:00;Bangladesh;9178.60418034764;Southern Asia
BD;2013-03-17 10:00:00;Bangladesh;8830.584431995929;Southern Asia
BD;2013-03-17 11:00:00;Bangladesh;9014.833482552523;Southern Asia
BD;2013-03-17 12:00:00;Bangladesh;10439.784044816131;Southern Asia
BD;2013-03-17 13:00:00;Bangladesh;10526.651504359957;Southern Asia
BD;2013-03-17 14:00:00;Bangladesh;10259.217071917625;Southern Asia
BD;2013-03-17 15:00:00;Bangladesh;9280.013229305936;Southern Asia
BD;2013-03-17 16:00:00;Bangladesh;8364.380945850495;Southern Asia
BD;2013-03-17 17:00:00;Bangladesh;7425.555836437007;Southern Asia
BD;2013-03-17 18:00:00;Bangladesh;6954.53969184883;Southern Asia
BD;2013-03-17 19:00:00;Bangladesh;6421.447376817664;Southern Asia
BD;2013-03-17 20:00:00;Bangladesh;6118.259069088584;Southern Asia
BD;2013-03-17 21:00:00;Bangladesh;6161.775905992162;Southern Asia
BD;2013-03-17 22:00:00;Bangladesh;6254.608191031354;Southern Asia
BD;2013-03-17 23:00:00;Bangladesh;6942.876631267465;Southern Asia
BD;2013-03-18 00:00:00;Bangladesh;7087.194324029431;Southern Asia
BD;2013-03-18 01:00:00;Bangladesh;7734.5654209794875;Southern Asia
BD;2013-03-18 02:00:00;Bangladesh;8471.073233893168;Southern Asia
BD;2013-03-18 03:00:00;Bangladesh;9436.904383500681;Southern Asia
BD;2013-03-18 04:00:00;Bangladesh;9535.608673082992;Southern Asia
BD;2013-03-18 05:00:00;Bangladesh;9530.947118516;Southern Asia
BD;2013-03-18 06:00:00;Bangladesh;9517.00131009736;Southern Asia
BD;2013-03-18 07:00:00;Bangladesh;9504.970203647195;Southern Asia
BD;2013-03-18 08:00:00;Bangladesh;9522.076241695877;Southern Asia
BD;2013-03-18 09:00:00;Bangladesh;9834.773840120139;Southern Asia
BD;2013-03-18 10:00:00;Bangladesh;9504.508257512749;Southern Asia
BD;2013-03-18 11:00:00;Bangladesh;9538.860644351884;Southern Asia
BD;2013-03-18 12:00:00;Bangladesh;11136.43443290296;Southern Asia
BD;2013-03-18 13:00:00;Bangladesh;10903.590915560771;Southern Asia
BD;2013-03-18 14:00:00;Bangladesh;10748.465518085546;Southern Asia
BD;2013-03-18 15:00:00;Bangladesh;8819.207929121796;Southern Asia
BD;2013-03-18 16:00:00;Bangladesh;8225.684317266556;Southern Asia
BD;2013-03-18 17:00:00;Bangladesh;7393.206115608304;Southern Asia
BD;2013-03-18 18:00:00;Bangladesh;7159.810529462918;Southern Asia
BD;2013-03-18 19:00:00;Bangladesh;6536.143853021674;Southern Asia
BD;2013-03-18 20:00:00;Bangladesh;6153.131145328971;Southern Asia
BD;2013-03-18 21:00:00;Bangladesh;6196.647982232549;Southern Asia
BD;2013-03-18 22:00:00;Bangladesh;6435.704567151695;Southern Asia
BD;2013-03-18 23:00:00;Bangladesh;7225.284918140259;Southern Asia
BD;2013-03-19 00:00:00;Bangladesh;7320.811169421456;Southern Asia
BD;2013-03-19 01:00:00;Bangladesh;7785.365464694379;Southern Asia
BD;2013-03-19 02:00:00;Bangladesh;8695.945482132665;Southern Asia
BD;2013-03-19 03:00:00;Bangladesh;9481.630051410288;Southern Asia
BD;2013-03-19 04:00:00;Bangladesh;9555.868464881327;Southern Asia
BD;2013-03-19 05:00:00;Bangladesh;9714.053715840559;Southern Asia
BD;2013-03-19 06:00:00;Bangladesh;9846.992747101596;Southern Asia
BD;2013-03-19 07:00:00;Bangladesh;9834.96164065143;Southern Asia
BD;2013-03-19 08:00:00;Bangladesh;9930.974122618534;Southern Asia
BD;2013-03-19 09:00:00;Bangladesh;10185.99968892132;Southern Asia
BD;2013-03-19 10:00:00;Bangladesh;9504.970203647195;Southern Asia
BD;2013-03-19 11:00:00;Bangladesh;9560.582905804833;Southern Asia
BD;2013-03-19 12:00:00;Bangladesh;11139.423051702683;Southern Asia
BD;2013-03-19 13:00:00;Bangladesh;11166.59260787654;Southern Asia
BD;2013-03-19 14:00:00;Bangladesh;11015.503842510725;Southern Asia
BD;2013-03-19 15:00:00;Bangladesh;8834.983713407148;Southern Asia
BD;2013-03-19 16:00:00;Bangladesh;8218.075157808975;Southern Asia
BD;2013-03-19 17:00:00;Bangladesh;7385.596956150723;Southern Asia
BD;2013-03-19 18:00:00;Bangladesh;7162.856351872747;Southern Asia
BD;2013-03-19 19:00:00;Bangladesh;6539.190754744901;Southern Asia
BD;2013-03-19 20:00:00;Bangladesh;6138.338075892713;Southern Asia
BD;2013-03-19 21:00:00;Bangladesh;6181.8549127962915;Southern Asia
BD;2013-03-19 22:00:00;Bangladesh;6590.450585967443;Southern Asia
BD;2013-03-19 23:00:00;Bangladesh;7407.887476107842;Southern Asia
BD;2013-03-20 00:00:00;Bangladesh;7471.058609993343;Southern Asia
BD;2013-03-20 01:00:00;Bangladesh;7983.202531278099;Southern Asia
BD;2013-03-20 02:00:00;Bangladesh;8700.649129922189;Southern Asia
BD;2013-03-20 03:00:00;Bangladesh;9504.354995010199;Southern Asia
BD;2013-03-20 04:00:00;Bangladesh;9607.130454730664;Southern Asia
BD;2013-03-20 05:00:00;Bangladesh;9860.938555520235;Southern Asia
BD;2013-03-20 06:00:00;Bangladesh;9910.870831262944;Southern Asia
BD;2013-03-20 07:00:00;Bangladesh;9898.839724812779;Southern Asia
BD;2013-03-20 08:00:00;Bangladesh;10111.024104399283;Southern Asia
BD;2013-03-20 09:00:00;Bangladesh;10185.99968892132;Southern Asia
BD;2013-03-20 10:00:00;Bangladesh;9633.10629028607;Southern Asia
BD;2013-03-20 11:00:00;Bangladesh;9633.859651038041;Southern Asia
BD;2013-03-20 12:00:00;Bangladesh;11130.26507751863;Southern Asia
BD;2013-03-20 13:00:00;Bangladesh;11166.59260787654;Southern Asia
BD;2013-03-20 14:00:00;Bangladesh;11015.503842510725;Southern Asia
BD;2013-03-20 15:00:00;Bangladesh;8978.20104615961;Southern Asia
BD;2013-03-20 16:00:00;Bangladesh;8204.038687064882;Southern Asia
BD;2013-03-20 17:00:00;Bangladesh;7527.840208561274;Southern Asia
BD;2013-03-20 18:00:00;Bangladesh;7191.249849440206;Southern Asia
BD;2013-03-20 19:00:00;Bangladesh;6555.602794278516;Southern Asia
BD;2013-03-20 20:00:00;Bangladesh;6154.750115426328;Southern Asia
BD;2013-03-20 21:00:00;Bangladesh;6184.311430090683;Southern Asia
BD;2013-03-20 22:00:00;Bangladesh;6642.781635737735;Southern Asia
BD;2013-03-20 23:00:00;Bangladesh;7393.739836083732;Southern Asia
BD;2013-03-21 00:00:00;Bangladesh;7474.897727750879;Southern Asia
BD;2013-03-21 01:00:00;Bangladesh;8059.385867492764;Southern Asia
BD;2013-03-21 02:00:00;Bangladesh;8803.683624858231;Southern Asia
BD;2013-03-21 03:00:00;Bangladesh;9658.58887961848;Southern Asia
BD;2013-03-21 04:00:00;Bangladesh;9716.898785958318;Southern Asia
BD;2013-03-21 05:00:00;Bangladesh;9924.816639681583;Southern Asia
BD;2013-03-21 06:00:00;Bangladesh;9955.341781210565;Southern Asia
BD;2013-03-21 07:00:00;Bangladesh;10078.889706593529;Southern Asia
BD;2013-03-21 08:00:00;Bangladesh;10111.024104399283;Southern Asia
BD;2013-03-21 09:00:00;Bangladesh;10374.54170851941;Southern Asia
BD;2013-03-21 10:00:00;Bangladesh;9723.320700677836;Southern Asia
BD;2013-03-21 11:00:00;Bangladesh;9778.933402835473;Southern Asia
BD;2013-03-21 12:00:00;Bangladesh;11263.522506232146;Southern Asia
BD;2013-03-21 13:00:00;Bangladesh;11180.717582319288;Southern Asia
BD;2013-03-21 14:00:00;Bangladesh;11015.503842510725;Southern Asia
BD;2013-03-21 15:00:00;Bangladesh;8930.946546957932;Southern Asia
BD;2013-03-21 16:00:00;Bangladesh;8158.231547130242;Southern Asia
BD;2013-03-21 17:00:00;Bangladesh;7372.033764331759;Southern Asia
BD;2013-03-21 18:00:00;Bangladesh;7191.249849440206;Southern Asia
BD;2013-03-21 19:00:00;Bangladesh;6555.602794278516;Southern Asia
BD;2013-03-21 20:00:00;Bangladesh;6154.750115426328;Southern Asia
BD;2013-03-21 21:00:00;Bangladesh;6198.2669523299055;Southern Asia
BD;2013-03-21 22:00:00;Bangladesh;6642.781635737735;Southern Asia
BD;2013-03-21 23:00:00;Bangladesh;7393.739836083732;Southern Asia
BD;2013-03-22 00:00:00;Bangladesh;7474.897727750879;Southern Asia
BD;2013-03-22 01:00:00;Bangladesh;8035.2783234297085;Southern Asia
BD;2013-03-22 02:00:00;Bangladesh;8769.435931418726;Southern Asia
BD;2013-03-22 03:00:00;Bangladesh;9532.892041259625;Southern Asia
BD;2013-03-22 04:00:00;Bangladesh;9657.096189188718;Southern Asia
BD;2013-03-22 05:00:00;Bangladesh;9924.816639681583;Southern Asia
BD;2013-03-22 06:00:00;Bangladesh;9910.870831262944;Southern Asia
BD;2013-03-22 07:00:00;Bangladesh;9898.839724812779;Southern Asia
BD;2013-03-22 08:00:00;Bangladesh;9975.445072566155;Southern Asia
BD;2013-03-22 09:00:00;Bangladesh;10185.99968892132;Southern Asia
BD;2013-03-22 10:00:00;Bangladesh;9519.095178089943;Southern Asia
BD;2013-03-22 11:00:00;Bangladesh;9577.688943853515;Southern Asia
BD;2013-03-22 12:00:00;Bangladesh;11135.38641959327;Southern Asia
BD;2013-03-22 13:00:00;Bangladesh;11170.629239985954;Southern Asia
BD;2013-03-22 14:00:00;Bangladesh;11011.82554244953;Southern Asia
BD;2013-03-22 15:00:00;Bangladesh;8806.763985296804;Southern Asia
BD;2013-03-22 16:00:00;Bangladesh;7979.300813343467;Southern Asia
BD;2013-03-22 17:00:00;Bangladesh;7283.813925099938;Southern Asia
BD;2013-03-22 18:00:00;Bangladesh;7295.846650520199;Southern Asia
BD;2013-03-22 19:00:00;Bangladesh;6686.147908422259;Southern Asia
BD;2013-03-22 20:00:00;Bangladesh;6282.167918998675;Southern Asia
BD;2013-03-22 21:00:00;Bangladesh;6333.241568660021;Southern Asia
BD;2013-03-22 22:00:00;Bangladesh;6923.971377783919;Southern Asia
BD;2013-03-22 23:00:00;Bangladesh;7527.470004065678;Southern Asia
BD;2013-03-23 00:00:00;Bangladesh;7568.5222288243785;Southern Asia
BD;2013-03-23 01:00:00;Bangladesh;8141.606343200476;Southern Asia
BD;2013-03-23 02:00:00;Bangladesh;8577.737459787488;Southern Asia
BD;2013-03-23 03:00:00;Bangladesh;9107.707321157548;Southern Asia
BD;2013-03-23 04:00:00;Bangladesh;9181.627337176107;Southern Asia
BD;2013-03-23 05:00:00;Bangladesh;9129.618462455188;Southern Asia
BD;2013-03-23 06:00:00;Bangladesh;9115.672654036549;Southern Asia
BD;2013-03-23 07:00:00;Bangladesh;9103.641547586383;Southern Asia
BD;2013-03-23 08:00:00;Bangladesh;9131.022649186298;Southern Asia
BD;2013-03-23 09:00:00;Bangladesh;9214.411481647601;Southern Asia
BD;2013-03-23 10:00:00;Bangladesh;9090.254823508032;Southern Asia
BD;2013-03-23 11:00:00;Bangladesh;9130.596320393994;Southern Asia
BD;2013-03-23 12:00:00;Bangladesh;10442.598894158737;Southern Asia
BD;2013-03-23 13:00:00;Bangladesh;10552.48271192;Southern Asia
BD;2013-03-23 14:00:00;Bangladesh;10283.770372414152;Southern Asia
BD;2013-03-23 15:00:00;Bangladesh;9083.808084580354;Southern Asia
BD;2013-03-23 16:00:00;Bangladesh;7956.922329344389;Southern Asia
BD;2013-03-23 17:00:00;Bangladesh;7198.704667081841;Southern Asia
BD;2013-03-23 18:00:00;Bangladesh;7322.07666438089;Southern Asia
BD;2013-03-23 19:00:00;Bangladesh;6713.979083709238;Southern Asia
BD;2013-03-23 20:00:00;Bangladesh;6288.706939221904;Southern Asia
BD;2013-03-23 21:00:00;Bangladesh;6333.241568660021;Southern Asia
BD;2013-03-23 22:00:00;Bangladesh;6929.723038883131;Southern Asia
BD;2013-03-23 23:00:00;Bangladesh;7510.516688862846;Southern Asia
BD;2013-03-24 00:00:00;Bangladesh;7535.847095006106;Southern Asia
BD;2013-03-24 01:00:00;Bangladesh;8108.931209382204;Southern Asia
BD;2013-03-24 02:00:00;Bangladesh;8592.317904484291;Southern Asia
BD;2013-03-24 03:00:00;Bangladesh;9136.244367406975;Southern Asia
BD;2013-03-24 04:00:00;Bangladesh;9154.613202131595;Southern Asia
